record_id,pubmed_id,year,title,journal,themes,subthemes,is_meta,in_substantive_corpus,admin_ics,cofunding_ics,tag_evidence_summary
873,39079943,2024,Factors associated with pityriasis versicolor in a large national database,Mycoses,1;12,,false,true,OD,OD;TR,1:type 2 diabetes|T2DM|diabetes; 12:hyperhidrosis|acne|cutaneous
874,41661751,2024,"The role of social determinants of health in mental health: An examination of the moderating effects of race, ethnicity, and gender on depression through the all of us research program dataset",,4;6,,false,true,,,4:depression|major depressive disorder|loneliness|MDD|mental health|depressive; 6:social determinants of health|Asian American|discrimination|marginalized|neighborhood|food insecurity
875,39112476,2024,"Genetic determinants and phenotypic consequences of blood T-cell proportions in 207,000 diverse individuals",Nature Communications,2;15,,false,true,HL;OD,AG;DE;HL;OD;TR,2:whole genome sequencing|loci; 15:pregnancy
876,39111815,2024,Secure discovery of genetic relatives across large-scale and distributed genomic data sets,Genome Research,2;3;9,,false,true,CA;HG;OD,CA;DE;HG;OD;TR,2:genomic; 3:privacy-preserving; 9:IBD
877,39110336,2024,Lice in adult patients is associated with psychiatric comorbidities and unstable housing in a matched case-control study using the All of Us Database,European Journal of Clinical Microbiology & Infectious Diseases : Official Publication of the European Society of Clinical Microbiology,4;6,,false,true,,,4:psychiatric; 6:housing
880,39132911,2024,The AORTA Gene score for detection and risk stratification of ascending aortic dilation,European Heart Journal,1;2,,false,true,AG;HL;OD,AG;HL;OD;TR,1:aortic; 2:polygenic score|polygenic
881,39062005,2024,Clinical Genetic Testing for Hearing Loss: Implications for Genetic Counseling and Gene-Based Therapies,Biomedicines,17;18,,false,true,DC,DC,17:genetic counseling; 18:hearing loss
882,39083847,2024,"Sex-based disparities with cost-related medication adherence issues in patients with hypertension, ischemic heart disease, and heart failure",Journal of the American Medical Informatics Association : JAMIA,1;6,,false,true,OD,OD;TR,1:hypertension|heart failure|ischemic heart|heart disease|cardiovascular; 6:disparities
883,39080080,2024,"Association of age, gender, race, and socioeconomic status with ratio of basal cell to squamous cell carcinoma in underrepresented groups: a cross-sectional analysis",Archives of Dermatological Research,5;6;12,,false,true,,,5:carcinoma; 6:underrepresented groups|socioeconomic|underrepresented; 12:squamous cell carcinoma
885,39098982,2024,Association of Cardiovascular Disease and Chronic Spontaneous Urticaria: A Case-Control Study,American Journal of Clinical Dermatology,1;12,,false,true,,,1:cardiovascular disease|cardiovascular; 12:urticaria
886,39138951,2024,"Balancing efficacy and computational burden: weighted mean, multiple imputation, and inverse probability weighting methods for item non-response in reliable scales",Journal of the American Medical Informatics Association : JAMIA,2,,false,true,MD;OD,EY;HG;NR;OD;TR,2:imputation
887,39135439,2024,Empowering the biomedical research community: Innovative SAS deployment on the All of Us Researcher Workbench,Journal of the American Medical Informatics Association : JAMIA,3,,false,true,LM;OD,EY;HG;LM;NR;OD,3:Researcher Workbench|workbench
888,39135826,2024,Racial and Ethnic Disparities Within Social Determinants of Health Amongst Patients With Systemic Lupus Erythematosus,Cureus,6;9,,false,true,OD,OD;TR,6:social determinants of health|disparities|racial and ethnic|Hispanic|access to care|neighborhood|food insecurity; 9:lupus|systemic lupus|SLE
890,39781537,2025,Real World Data Versus Probability Surveys for Estimating Health Conditions at the State Level,Journal of Survey Statistics and Methodology,,,false,true,,,
891,39827279,2025,Polygenic overlap with granulocyte counts identifies novel loci for clozapine metabolism and clozapine-induced agranulocytosis,Neuropsychopharmacology : Official Publication of the American College of Neuropsychopharmacology,2,,false,true,,,2:GWAS|Mendelian randomization|genome-wide|association studies|genome-wide association|polygenic|loci|GWAS summary
892,38038754,2023,Obsessive-compulsive disorder among patients with atopic dermatitis: a case-control study in the All of Us research program,Archives of Dermatological Research,4;12,,false,true,VA,,4:obsessive-compulsive; 12:atopic dermatitis|dermatitis
893,38045036,2023,Ancestry-attenuated effects of socioeconomic deprivation on type 2 diabetes disparities in the All of Us cohort,BMC Global and Public Health,1;2;3;6,,false,true,MD,MD,1:type 2 diabetes|T2D|diabetes; 2:ancestry|genetic ancestry; 3:Researcher Workbench|workbench; 6:minority|disparities|deprivation|Black participants|race and ethnicity|socioeconomic|Native American|racial and ethnic|Hispanic
894,38038739,2023,Keloids and associated comorbidities in underrepresented populations: a cross-sectional analysis of the All of Us database,Archives of Dermatological Research,6,,false,true,,,6:underrepresented
896,39172282,2024,"Impact on quality of life, health care access, and health care utilization of individuals with vitiligo: an analysis of the All of Us research program",Archives of Dermatological Research,6;12,,false,true,OD,OD;TR,6:socioeconomic|equity; 12:vitiligo
897,,2024,Social Determinants of Health to Predict Type 2 Diabetes,,1;3;6,,false,true,,,1:type 2 diabetes|T2DM|diabetes; 3:machine learning|model performance; 6:social determinants of health
903,39172387,2024,Communicating research findings as a return of value to All of Us Research Program participants: insights from staff at Federally Qualified Health Centers,Journal of the American Medical Informatics Association : JAMIA,,,false,true,OD,OD;TR,
904,39158908,2024,"Contextual Deprivation, Race and Ethnicity, and Income in Air Pollution and Cardiovascular Disease",JAMA Network Open,1;6;14;19,,false,true,ES;HL;OD,ES;EY;HL;OD,1:stroke|cardiovascular disease|myocardial infarction|cardiovascular; 6:disparities|deprivation|race and ethnicity|socioeconomic|income|American Indian|Hispanic; 14:stroke; 19:PM2.5|particulate matter|air pollution
907,38774345,2024,Alopecia areata and cardiovascular comorbidities: A cross-sectional analysis of the All of Us research program,JAAD International,1;12,,false,true,,,1:cardiovascular; 12:alopecia|alopecia areata
908,39212461,2024,Higher odds of squamous cell carcinoma in sexual minority males compared with heterosexual males is mediated by HIV status in a mediation analysis of 13 687 participants,Clinical and Experimental Dermatology,5;6;8;12,,false,true,OD,OD,5:carcinoma|skin cancer|cancer; 6:sexual minority|minority; 8:HIV; 12:squamous cell carcinoma|skin cancer
909,39222370,2024,Socioeconomic disparities in kidney transplant access for patients with end-stage kidney disease within the All of Us Research Program,Journal of the American Medical Informatics Association : JAMIA,1;3;6,,false,true,OD,OD;TR,1:kidney disease; 3:Researcher Workbench|workbench; 6:disparities|disparity|Medicaid|socioeconomic|income|uninsured
910,39219888,2024,"Medical, Environmental, and Social Determinants Associated With Periocular Cutaneous Malignancies in the United States Using the All of Us National Database",Cureus,6;12,,false,true,LM,ES;LM,6:socioeconomic|income; 12:cutaneous
911,39213390,2024,Landscape of racial and ethnic health disparities in the All of Us Research Program,Database : The Journal of Biological Databases and Curation,3;6,,false,true,MD,MD,3:electronic health record|EHR; 6:health disparities|disparities|racial and ethnic|equity
913,39231067,2024,"Cigarette smoking, e-cigarette use, and sociodemographic correlates of mental health and tobacco-related disease risk in the All of Us Research Program",Journal of the American Medical Informatics Association : JAMIA,4;6,,false,true,,,4:smoking|tobacco|e-cigarette|mental health; 6:socioeconomic|income
916,39163132,2024,Protein-truncating variant in APOL3 increases chronic kidney disease risk in epistasis with APOL1 risk alleles,JCI Insight,1;2,,false,true,EB;HL;TR,EB;HL;OD;TR,1:CKD|kidney disease; 2:association studies|phenome-wide
917,38508198,2024,Integrative polygenic risk score improves the prediction accuracy of complex traits and diseases,Cell Genomics,2,,false,true,HG;HL;OD,HG;HL;OD;TR,2:PRS|polygenic risk score|polygenic
918,39222019,2024,"Rare Genetic Variants in LDLR, APOB, and PCSK9 Are Associated With Aortic Stenosis",Circulation,1,,false,true,HL;NS;OD,EY;HG;HL;NR;NS;OD;TR,1:aortic stenosis|lipid|aortic|cholesterol|LDL
919,39259934,2024,Experiences in providing a community educational resource for the All of Us Researcher Workbench,Journal of the American Medical Informatics Association : JAMIA,3,,false,true,OD,OD,3:Researcher Workbench|workbench
920,39254529,2024,Navigating electronic health record accuracy by examination of sex incongruent conditions,Journal of the American Medical Informatics Association : JAMIA,3,,false,true,AI;CA;DE;GM;OD,AI;CA;DE;GM;OD;TR,3:data quality|electronic health record|EHR
921,39248157,2024,Semaglutide use in people with obesity and type 2 diabetes from real-world utilization data: An analysis of the All of US Program,"Diabetes, Obesity & Metabolism",1,,false,true,,,1:type 2 diabetes|diabetes|BMI|obesity
922,39243700,2024,Hispanic individuals' cervical cancer screening disparities amidst the COVID-19 pandemic,Gynecologic Oncology,5;6;8,,false,true,,,5:cervical cancer|cancer screening|cancer; 6:disparities|disparity|income|Hispanic; 8:COVID-19
923,39239849,2024,Molluscum contagiosum is associated with atopic dermatitis and sexually transmitted infections in a matched case-control study using a national database,International Journal of STD & AIDS,8;12,,false,true,,,8:HIV|herpes; 12:atopic dermatitis|dermatitis
928,,2024,Beyond Risk: Exploring Genetic Determinants of T2DN Resilience in the All of Us Research Program,,1;2;6,,false,true,,,1:type 2 diabetes|T2D|diabetes|ESRD|renal|end-stage renal|nephropathy|BMI|renal disease|diabetic; 2:SNP|genome-wide|admixture|genomics|genetic risk; 6:social determinants of health
930,37816410,2023,Prevalence of calcinosis cutis in the United States using the All of Us research database,Journal of the American Academy of Dermatology,,,false,true,,,
932,37823074,2023,"A national examination of discrimination, resilience, and depressive symptoms during the COVID-19 pandemic: the All of Us Research Program",Frontiers in Psychology,4;6;8,,false,true,,,4:well-being|mental health|depressive; 6:discrimination|racial and ethnic; 8:COVID-19
933,37806530,2023,Comorbidities of psoriasis in underrepresented patient populations: An All of Us database analysis,Journal of the American Academy of Dermatology,6;9;12,,false,true,OD,OD;TR,6:underrepresented; 9:psoriasis; 12:psoriasis
934,38112663,2023,Infectious disease among adults with allergic contact dermatitis: a propensity score-matched case-control study,The British Journal of Dermatology,12,,false,true,,,12:contact dermatitis|dermatitis
935,38145439,2023,Air quality and cancer risk in the All of Us Research Program,Cancer Causes & Control : CCC,3;5;15,,false,true,OD,OD,3:Researcher Workbench|workbench|EHR; 5:ovarian cancer|pancreatic cancer|prostate cancer|endometrial cancer|thyroid cancer|breast cancer|lung cancer|cancer; 15:endometrial cancer
936,38252292,2024,Comorbid psychiatric disease significantly mediates increased rates of alcohol use disorder among patients with inflammatory and pigmentary skin disorders: a case-control study in the All of Us Research Program,Archives of Dermatological Research,4;12,,false,true,,,4:depression|anxiety|alcohol use disorder|AUD|psychological|psychiatric; 12:rosacea|psoriasis|vitiligo|hidradenitis suppurativa|dermatologic|atopic dermatitis|melasma|dermatitis|acne
937,38311536,2024,Post stroke pain: Is there under-diagnosis in Black versus White patients?,Journal of the National Medical Association,1;4;14,14.2-stroke-cerebro,false,true,,,1:stroke; 4:pain; 14:stroke
938,38129972,2023,Updated DPYD HapB3 haplotype structure and implications for pharmacogenomic testing,Clinical and Translational Science,2;16,,false,true,CA;OD,CA;OD;TR,2:SNP|haplotype; 16:pharmacogenomic|metabolizer
940,38827060,2024,Development and Validation of an Individual Socioeconomic Deprivation Index (ISDI) in the NIH's All of Us Data Network,AMIA Joint Summits on Translational Science Proceedings. AMIA Joint Summits on Translational Science,6,,false,true,,,6:area deprivation index|deprivation|socioeconomic|SDOH
942,38886995,2024,Use of All of Us data to increase health literacy and research skills in high school students,Journal of the American Medical Informatics Association : JAMIA,6,,false,true,LM,OD,6:health disparities|disparities|health literacy
