pubmed_id,year,title,journal,themes,subthemes,publication_types
37673655,2024,Associations between air pollution and the risk of first admission and multiple readmissions for cardiovascular diseases.,Heart (British Cardiac Society),1;14;19,,Journal Article
37672020,2024,Adenosine 5'monophosphate-activated protein kinase activation reduces the risks of psoriasis and its comorbidities: a Mendelian randomization study in the UK Biobank.,"Rheumatology (Oxford, England)",1;2;9;10;12,,Journal Article
37665960,2024,Associations of Serum Testosterone and Sex Hormone-binding Globulin With Incident Arrhythmias in Men From UK Biobank.,The Journal of clinical endocrinology and metabolism,1,,"Journal Article;Research Support, Non-U.S. Gov't"
37579307,2024,Inflammatory Bowel Disease and Risk of Global Cardiovascular Diseases and Type 2 Diabetes.,Inflammatory bowel diseases,1;2;9;14,,"Journal Article;Observational Study;Research Support, Non-U.S. Gov't"
37578935,2024,Association of Kidney Function With Dementia and Structural Brain Differences: A Large Population-Based Cohort Study.,"The journals of gerontology. Series A, Biological sciences and medical sciences",1;11,,"Journal Article;Research Support, Non-U.S. Gov't"
37549427,2024,"Causal Roles of Lifestyle, Psychosocial Characteristics, and Sleep Status in Sarcopenia: A Mendelian Randomization Study.","The journals of gerontology. Series A, Biological sciences and medical sciences",2;4;10;11,,"Journal Article;Research Support, Non-U.S. Gov't"
37522462,2024,Body mass index and risk of inflammatory breast disease: a Mendelian randomization study.,Nutricion hospitalaria,1;2;10,,Journal Article
37506393,2024,Associations of Habitual Calcium Supplementation With Risk of Cardiovascular Disease and Mortality in Individuals With and Without Diabetes.,Diabetes care,1,,"Journal Article;Research Support, Non-U.S. Gov't"
37467357,2024,Epidemiological and Genetic Analyses of Schizophrenia and Breast Cancer.,Schizophrenia bulletin,2;4;5,,Meta-Analysis;Journal Article
37436715,2024,Presence of periodontal disease and the incidence of inflammatory arthritides in the general population: data from the UK Biobank.,"Rheumatology (Oxford, England)",,,Journal Article
37414746,2024,Phenotypic Associations With the HMOX1 GT(n) Repeat in European Populations.,American journal of epidemiology,2;13,,"Journal Article;Research Support, Non-U.S. Gov't"
37307821,2024,Association of Arterial Stiffness Index and Brain Structure in the UK Biobank: A 10-Year Retrospective Analysis.,Aging and disease,,,"Journal Article;Research Support, Non-U.S. Gov't"
37261866,2024,Immune-mediated diseases and risk of incident cardiovascular diseases: a prospective cohort study.,"Rheumatology (Oxford, England)",1;9,,Journal Article
37236906,2025,Alpha-1 antitrypsin deficiency and Pi*S and Pi*Z SERPINA1 variants are associated with asthma exacerbations.,Pulmonology,2;10;13,,Journal Article
37218687,2024,Sex-based differences in risk factors for incident myocardial infarction and stroke in the UK Biobank.,European heart journal. Quality of care & clinical outcomes,1;14,14.2-stroke-cerebro,Journal Article
37209418,2024,Identifying Potential Causal Effects of Telomere Length on Health Outcomes: A Phenome-Wide Investigation and Mendelian Randomization Study.,"The journals of gerontology. Series A, Biological sciences and medical sciences",1;2;10,,"Systematic Review;Journal Article;Research Support, Non-U.S. Gov't"
37158699,2024,No Associations Between Glucosamine Supplementation and Dementia or Parkinson's Disease: Findings From a Large Prospective Cohort Study.,"The journals of gerontology. Series A, Biological sciences and medical sciences",11,,Journal Article
37129545,2024,"Ultraprocessed food consumption, genetic predisposition, and the risk of gout: the UK Biobank study.","Rheumatology (Oxford, England)",2,,Journal Article
36990674,2024,Association of retinal optical coherence tomography metrics and polygenic risk scores with cognitive function and future cognitive decline.,The British journal of ophthalmology,2;11;18,,"Journal Article;Research Support, N.I.H., Extramural"
36897773,2024,Multi-trait analysis of gene-by-environment interactions in large-scale genetic studies.,"Biostatistics (Oxford, England)",2,,Meta-Analysis;Journal Article
36610078,2024,DeLIVR: a deep learning approach to IV regression for testing nonlinear causal effects in transcriptome-wide association studies.,"Biostatistics (Oxford, England)",1;2;3,,Journal Article
36573058,2024,Relation between Apolipoprotein E in Alzheimer's Disease and SARS-CoV-2 and their Treatment Strategy: A Review.,CNS & neurological disorders drug targets,8;11;14,,"Journal Article;Review;Research Support, Non-U.S. Gov't"
42342369,2026,Genetic investigation of non-affective psychosis and depression as causal risk factors for dementia.,BMJ mental health,2;4;11,,Journal Article
42339646,2026,Adversity as the key feature: neuroimaging profiles of subtypes from multiple depression risk factors.,Psychological medicine,4,,Journal Article
42339085,2026,Interaction between fatty pancreas disease and genetically predicted glucose-dependent insulinotropic polypeptide on incident type 2 diabetes: evidence from the UK Biobank.,Frontiers in endocrinology,1;2,,Journal Article
42334350,2026,Extending the PREVENT Equations with Cardiac MRI: Prediction of 10-year Heart Failure Risk.,Radiology,1;3,,Journal Article
42332533,2026,Causal associations between mitochondrial DNA copy number and gastrointestinal diseases: A Mendelian randomization study.,Medicine,2;9;10,,Journal Article;Meta-Analysis
42332442,2026,"A two-sample bidirectional Mendelian randomization study on gut microbiota, dental caries, and toothache.",Medicine,2;10,,Journal Article
42332145,2026,A method for tissue-mask supported whole-body image registration in the UK Biobank.,Scientific reports,,,Journal Article
42331621,2026,Metabolomic ageing across mental and behavioural disorders.,BMJ mental health,4,,Journal Article
42331506,2026,Alzheimer's disease risk prediction from clinical and social determinants of health: a machine learning cohort study in UK Biobank.,BMJ health & care informatics,3;6;11,,Journal Article
42329076,2026,Accelerometer-Derived Moderate-to-Vigorous Physical Activity and the Risk of Four Common Vision-Threatening Ocular Diseases.,Translational vision science & technology,7;18,,Journal Article
42328113,2026,Genetic Evidence for the Benefits and Risks of Glucose-Lowering Drugs on Cardiovascular-Kidney-Metabolic Syndrome: A Drug-Target Mendelian Randomization Study.,International journal of medical sciences,1;2;10;14,1.3-CKM,Journal Article;Meta-Analysis
42327717,2026,Identification of potential therapeutic targets for idiopathic pulmonary fibrosis: an integrated multiomics analysis.,Frontiers in immunology,2;13,,Journal Article
42324796,2026,"Genetic heterogeneity affects the risk of incident depression, comorbidity, and response to environment: A prospective trajectory study.",Psychological medicine,2;4,,Journal Article
42323685,2026,Proteomics of multimorbidity progression across cardiometabolic diseases and cancer in a multinational cohort.,Cardiovascular diabetology,1;5,,Journal Article;Multicenter Study
42317101,2026,Schizophrenia and bipolar disorder: a comparative analysis of genetic and brain network connectivity.,Psychological medicine,2;4,,Journal Article;Comparative Study
42315799,2026,Association of Cathepsin Proteins with Alzheimer's Disease Risk: An Integrated Observational and Genetic Analysis.,Neuromolecular medicine,2;11,,Journal Article;Observational Study
42311022,2026,Do Alopecia Areata and Hair Colour Have a Shared Genetic Component?,Experimental dermatology,2;12,,Journal Article
42308237,2026,Ultra-fast genetic colocalisation across millions of association signals.,PLoS genetics,2,,Journal Article
42307181,2026,Associations of Multiomics Biological Aging With Diabetic Retinopathy and Life Expectancy.,Investigative ophthalmology & visual science,1;11;18,,Journal Article
42306044,2026,Association Between Sleep Disorders and Adverse Cardiovascular Outcomes in Patients with Chronic Obstructive Pulmonary Disease: Insights from the UK Biobank.,International journal of chronic obstructive pulmonary disease,1;13;14,,Journal Article
42305533,2026,Multi-layered functional genomics prioritizes candidate effectors and regulatory mechanisms of ankylosing spondylitis.,Frontiers in immunology,2;9;12,,Journal Article;Meta-Analysis
42304093,2026,Leveraging longitudinal data to boost statistical power for gene-environment interaction analysis.,Nature computational science,2,,Journal Article
42304076,2026,Multi-omic analysis of deep learning-derived phenotypes links ophthalmic imaging to cardiovascular and neurological traits.,Nature cardiovascular research,1;3;11;14,,Journal Article
42303965,2026,Sex-differential associations of MC3R p.F45S with human metabolic profile.,Journal of neuroendocrinology,2,,Journal Article
42299984,2026,Mediterranean diet adherence and dietary fat intake in relation to lung cancer outcomes: a prospective cohort study.,Food & function,5,,Journal Article
42299135,2026,Use of Mendelian Randomization to Unveil Metabolic Markers in Helicobacter pylori Infection.,Journal of Korean medical science,2;8;10,,Journal Article;Meta-Analysis
42298291,2026,Sleep and dementia: Assessing established dementia-related factors using multivariable Mendelian randomization.,Alzheimer's & dementia : the journal of the Alzheimer's Association,1;2;10;11;13,,Journal Article
42296166,2026,Aging and metabolism contribute separately to brain-body health.,PLoS biology,1;11,,Journal Article
42295059,2026,"Integrative Drug-Target Causal Analysis, Single-Cell Sequencing and In-Vivo Validation for Dissecting Molecular Mechanisms Underlying Focal Epilepsy.",CNS neuroscience & therapeutics,2;14,,"Journal Article;Research Support, Non-U.S. Gov't"
42294813,2026,"Intrinsic Capacity, Polygenic Risk Score, and Risk of Glaucoma.",Translational vision science & technology,2;18,,Journal Article
42294785,2026,Machine Learning-Driven Prediction of Coronary Artery Disease Risk Based on UK Biobank Plasma Proteomics.,Journal of the American Heart Association,1;2;3,,Journal Article
42294759,2026,Multimodal Machine Learning Integrating Clinical and Proteomic Data for Early Prediction of Hypertensive Complications: A UKB Longitudinal Study.,Journal of the American Heart Association,1;3;14,,Journal Article
42290872,2026,Association of TyG index with sepsis incidence and mortality: a prospective study with diabetes stratification.,Frontiers in endocrinology,1;8,,Journal Article
42284210,2026,Causal associations between antibody-mediated immune responses to infectious agents and cardiovascular inflammatory diseases: A Mendelian randomization study based on UK Biobank and FinnGen.,Human vaccines & immunotherapeutics,1;2;8;9;10,,Journal Article
42282992,2026,CLEC4G Promotes Pancreatic Cancer Progression by Suppressing Cathepsin B-Mediated Ferroptosis: Evidence From Mendelian Randomization Study and Experimental Validation.,Human mutation,2;5;10,,Journal Article
42281490,2026,Residential green space mitigates genetic susceptibility to incident irritable bowel syndrome in a prospective cohort of 376 749 individuals.,Journal of global health,2;19,,Journal Article
42281484,2026,Plasma proteomic signatures predict incident benign prostatic hyperplasia: a prospective cohort study of 20 996 men.,Journal of global health,3,,Journal Article
42278567,2026,From Pathway Tracing to Actionable Targets: Integrative Mendelian Randomization and Experimental Triangulation Map Metabolic Pathways Across Ovarian Cancer Histotypes.,International journal of molecular sciences,2;5;10,,Journal Article
42278351,2026,Integrating Divergence-Based Proteomic Analysis and Directed Network Diffusion to Characterize Diagnosis-Anchored Molecular Variability at the Metabolic Syndrome-Migraine Interface.,International journal of molecular sciences,1;14,,Journal Article
42278218,2026,Integrative Multi-Omics Analysis Prioritizes Candidate Therapeutic Targets for Primary Open-Angle Glaucoma.,International journal of molecular sciences,2;18,,Journal Article
42274899,2026,"RPS20 as a colorectal cancer predisposition gene: an integrated review of the literature and evaluation in 9738 cases and 161,403 controls.",Familial cancer,2;5,,Journal Article;Review
42273684,2026,Association of a data-driven nutrient risk score with incident rheumatoid arthritis in UK Biobank adults: a prospective cohort study.,Frontiers in immunology,7;9,,Journal Article
42272362,2026,Unravelling sex differences in the genetic architecture of anxiety.,Psychological medicine,2;4,,Journal Article;Meta-Analysis
42267709,2026,Cardiovascular Disease Subtypes and Alzheimer's Disease: Phenotypic and Genetic Associations in the UK Biobank and All of Us Research Program.,Journal of the American Heart Association,1;2;11,,Journal Article
42267296,2026,The association between activity patterns and malignant neoplasms of female genital organs: a prospective cohort study of UK biobank.,Frontiers in endocrinology,7,,Journal Article
42265949,2026,Association of Postpartum Depression With Phenotypic Biological Aging and Aging-Related Diseases in Midlife Women.,The journal of obstetrics and gynaecology research,4;6;11;15,,Journal Article
42265310,2026,Pleiotropic shared heritability quantifies the shared genetic variance of common diseases.,Nature genetics,2,,Journal Article
42262224,2026,Limited penetrance of dominantly inherited AIRE variants in a population-based cohort.,Human molecular genetics,10,,Journal Article
42261920,2026,"Proinflammatory Diet, Plasma Metabolome, and the Risk of Ischemic Stroke: Evidence From the UK Biobank.",Journal of the American Heart Association,1;2;14,14.2-stroke-cerebro,Journal Article
42260829,2026,The effects of plasma protein levels on the risk of endometriosis: A Mendelian randomization study.,Medicine,2;10;15,,Journal Article
42258512,2026,Plasma proteomics improves risk prediction in heart failure and reveals unique biology in chronic chagas cardiomyopathy.,PLoS neglected tropical diseases,1;3,,Journal Article
42254618,2026,Association of the HALP score with baseline and incident physical-cognitive comorbidity and mortality: evidence from the WCHAT and UK Biobank cohorts.,Frontiers in public health,11,,Journal Article
42250465,2026,Circulating IL-17 a as a downstream inflammatory indicator of depression: Insights from mendelian randomization and animal experiments.,Cytokine,2;4;10,,Journal Article
42244320,2026,[Joint predictive effect of systolic blood pressure variability and sleep patterns on stroke].,Zhong nan da xue xue bao. Yi xue ban = Journal of Central South University. Medical sciences,1;13;14,14.2-stroke-cerebro,English Abstract;Journal Article
42244310,2026,[Causal relationship between the triglyceride-glucose index and non-alcoholic fatty liver disease: A Mendelian randomization study].,Zhong nan da xue xue bao. Yi xue ban = Journal of Central South University. Medical sciences,1;2;10,,English Abstract;Journal Article
42243339,2026,Gut-reproduction axis: genome-wide pleiotropic and prospective evidence linking inflammatory bowel disease with gynecological disorders.,Inflammation research : official journal of the European Histamine Research Society ... [et al.],2;9;15,,Journal Article
42243151,2026,GWAS on short tandem repeats identifies genetic mechanisms in Alzheimer's disease.,Nature communications,2;11,,Journal Article
42241456,2026,"Modelling cognitive outcomes in the UK Biobank: Education, noradrenaline and frontoparietal networks.",PloS one,,,Journal Article
42239007,2026,Association of biological age acceleration with cardiovascular disease and premature mortality: a population-based prospective cohort study.,Frontiers in public health,1;3,,Journal Article
42238236,2026,Thyroid diseases and risk of peripheral neuropathy in a large population-based cohort: evidence from the UK Biobank.,Frontiers in endocrinology,3;5;14,,Journal Article
42237697,2026,Muscle-Adipose Aging Dynamics and Inflammaging Patterns Across Ethnically Diverse Populations: Exploring Potential Roles of Lipolysis.,"Journal of cachexia, sarcopenia and muscle",11,,Journal Article
42231279,2026,A biologically informed framework for instrument selection in dietary Mendelian randomization using chemosensory genetics.,BMC medicine,1;2;10,,Journal Article
42230287,2026,Association of Frailty and Frailty Trajectory with Risk for Respiratory Infectious Diseases.,Emerging infectious diseases,11,,Journal Article
42228639,2026,Proteomic signatures of early retinal neurodegeneration in type 2 diabetes mellitus.,PLoS medicine,1;3;14;18,,Journal Article;Observational Study
42224303,2026,Association between frailty status and osteomyelitis: A nested case-control study.,PloS one,11,,Journal Article
42223661,2026,"Sport, genetic susceptibility, and the risk of benign prostatic hyperplasia: a large prospective cohort study.",World journal of urology,2;5,,Journal Article
42222893,2026,Proteins as Mediators of the Association Between Dietary Pattern and Premature Coronary Heart Disease: A Prospective Cohort Study.,Molecular nutrition & food research,1,,Journal Article
42222080,2026,Association of organ dysfunction trajectories and major adverse cardiovascular events using clinical obesity in UK Biobank.,Frontiers in endocrinology,1;14,,Journal Article
42221673,2026,Higher plasma omega-6 fatty acids are associated with lower dementia risk: evidence from NMR metabolomics and Alzheimer's disease polygenic risk in the UK Biobank.,Frontiers in public health,2;11,,Journal Article
42221652,2026,Association between physical activity and inflammatory bowel disease: a prospective cohort study.,Frontiers in public health,7;9,,Journal Article
42220297,2026,Decoding the lipid-migraine link: a genetic and lipidomic investigation of migraine subtypes.,Journal of oral & facial pain and headache,1;2;14,,Journal Article
42218715,2026,StackAge: an ensemble-based clock for precise quantification of biological age using multi-omics data.,Briefings in bioinformatics,1;11,,Journal Article
42217334,2026,"Elevated remnant cholesterol, but not LDL cholesterol, explains part of recurrent ASCVD events in individuals with and without impaired renal function: the Copenhagen General Population Study and the UK Biobank.",Atherosclerosis,1,,Journal Article
42217194,2026,Delirium and incident nursing home admission among people with and without dementia.,Age and ageing,3;11,,Journal Article
42216398,2026,"Causal association analysis between 731 immune cells and cystitis: A 2-sample, bidirectional Mendelian randomization study.",Medicine,2;10,,Journal Article
42216389,2026,Association between coffee consumption and the risk of thyroid cancer: A Mendelian randomization study.,Medicine,2;5;10,,Journal Article
42214040,2026,"Associations of Baseline Clinical Phenotypes With White Matter Hyperintensity Volume Change: A Study of 4,329 UK Biobank Participants.",Neurology,,,Journal Article
42213732,2026,Sleep Traits and Cognitive Function: A Prospective Cohort Study With Exploration of Inflammatory Biomarkers.,Brain and behavior,2;11,,Journal Article
42213079,2026,Genomics-informed approach identifies which cell types regulate the metabolome.,"Bioinformatics (Oxford, England)",2,,Journal Article
42211458,2026,Proteins at the intersection of circadian rhythms and metabolic dysfunction-associated steatotic liver disease: an 18-protein panel as a novel predictive biomarker set.,Frontiers in endocrinology,1;3;13,,Journal Article
42210657,2026,Associations of plasma proteomic and polygenic profiling with incident psoriasis risk: a prospective cohort study.,Journal of global health,2;9;12,,Journal Article
42210368,2026,Large-scale multi-omics enhance risk prediction for type 2 diabetes.,Cardiovascular diabetology,1;2;3,,Journal Article
42209116,2026,Investigating Bidirectional Causal Relationships Between Imaging-Derived Brain Phenotypes and Sedative-Hypnotic Use Disorder: A Mendelian Randomization Study.,Addiction biology,2;10,,Journal Article
42208815,2026,Life-course trajectories of body size from childhood to adulthood and risk of incident depression and anxiety: a prospective cohort study.,Journal of affective disorders,1;4,,Journal Article
42208537,2026,Capturing multi-disease states on a spectrum with machine learning and routine clinical data.,"Med (New York, N.Y.)",1;3;4;5;9;14,,Journal Article
42207420,2026,"The brain network underlying social participation: a multimodal, data-driven investigation.",Brain imaging and behavior,,,Journal Article
42207184,2026,Joint effects and dynamic trajectories of metabolic insulin resistance and systemic inflammation in the risk of renal cell carcinoma: a UK Biobank cohort analysis.,World journal of urology,1;5,,Journal Article
42206501,2026,Apolipoprotein variations across APOE genotypes in young and elderly patients with coronary heart disease.,Bioscience reports,1;11,,Journal Article
42205264,2026,Metabolomic signatures mediate the association between physical frailty and metabolic dysfunction-associated steatotic liver disease: a prospective cohort study.,Frontiers in endocrinology,1;11,,Journal Article
42205020,2026,Modifiable Risk Factors and Socioeconomic Inequity in Diabetes: A Prospective Analysis in the UK Biobank.,Biomedical and environmental sciences : BES,1;6,,Journal Article
42203874,2026,Universal transcriptomic hallmarks of mammalian ageing and mortality.,Nature,,,Journal Article
42203205,2026,Adherence to the 2018 World Cancer Research Fund/American Institute for Cancer Research Cancer Prevention Recommendations and survival in people with incident cancer in UK Biobank.,Cancer,5,,Journal Article
42203183,2026,Impact of concurrent COPD and cardiovascular disease on mortality.,Respiratory medicine,1;5;13,,Journal Article
42202747,2026,Evidence for overlapping genetic architecture between lifestyle factors and severe mental disorders with different patterns across diagnoses.,EBioMedicine,1;2;4;7,,Journal Article
42201988,2026,mFABIO: An integrative multi-tissue TWAS fine-mapping approach to prioritize potentially causal genes and tissues underlying binary traits.,PLoS genetics,1;2;5;9;13,,Journal Article
42201432,2026,Association between allostatic load and risk of breast carcinoma in situ in the UK biobank.,Cancer causes & control : CCC,5,,Journal Article
42200286,2026,Genome-Wide Association Study and Fine Mapping Uncover Key Genetic Loci and Credible Genes of Intracranial Aneurysm and Aneurysmal Subarachnoid Hemorrhage.,Stroke,1;2;3;14,,Journal Article
42199875,2026,Genetically Predicted Use of Common Analgesics and Risk of Chronic Obstructive Pulmonary Disease: A Bidirectional Mendelian Randomization Study.,International journal of chronic obstructive pulmonary disease,2;10;13,,Journal Article
42199794,2026,Plasma protein GDF15 has a good predictive potential for the kidney complications of type 2 diabetes.,Frontiers in endocrinology,1;3,,Journal Article
42197094,2026,Marbling Matters: Lean and Fatty Red Meat Show Opposing Associations with Brain Structural Indices.,Nutrients,,,Journal Article
42196425,2026,Integration of Brain Proteomes and Genome-Wide Association Data Identifies GLO1 as a Candidate Causal Gene and Therapeutic Target for Restless Legs Syndrome.,International journal of molecular sciences,2,,Journal Article
42191235,2026,Mapping shared genetic determinants of eGFR and albuminuria with a focus on type 2 diabetes: a large-scale European study.,BMJ open diabetes research & care,1;2,,Journal Article;Observational Study
42186939,2026,Balancing osteogenesis and adipogenesis in osteogenesis imperfecta: PLIN2 and E2F2 as key targets for mesenchymal stem cell therapy.,Advances in clinical and experimental medicine : official organ Wroclaw Medical University,2;10,,Journal Article
42184546,2026,"Associations of accelerated phenotypic aging, genetic risk and lifestyle with incident asthma, subsequent cardiovascular disease and death: A prospective study using multi-state model.",Maturitas,1;2;11;13,,Journal Article
42183279,2026,Association of metabolic and inflammation vulnerabilities with systemic lupus erythematosus: a prospective UK Biobank study.,Frontiers in immunology,1;3;9,,Journal Article
42180488,2026,Changes in frailty and incident risk of degenerative bone and joint diseases and their multimorbidity: a prospective cohort study.,Frontiers in public health,11,,Journal Article
42179249,2026,Insomnia With Objective Short Sleep Duration Is Associated With Incident Cardiovascular and Cerebrovascular Disease: Evidence from the UK Biobank Data.,Journal of the American Heart Association,1;7;13;14,,Journal Article
42176514,2026,Data-driven causal structure discovery to generate causal hypotheses and strengthen causal inference in exposome studies.,Environment international,1;3;19,,Journal Article
42175707,2026,Identifying Novel Biomarkers and Therapeutic Targets for Endometriosis: Integrative Analysis of the Plasma Proteome and Genome.,Mediators of inflammation,2;15,,Journal Article
42175494,2026,Unraveling the causal web of 4 adiposity indices and 92 multi-system outcomes: A body-wide Mendelian randomization study.,Medicine,1;2;10;13,,Journal Article
42174830,2026,"Norovirus in the UK Biobank: Silver-Standard Labels, Semi-Supervised Models.",Studies in health technology and informatics,,,Journal Article
42173001,2026,"Frailty and risk of incident psoriasis: Prospective UK Biobank evidence with inflammatory, genetic, and proteomic analyses.",Maturitas,2;9;11;12,,Journal Article
42172228,2026,Association between mobile phone use and risk of rheumatoid arthritis: A large prospective cohort study.,PloS one,9,,Journal Article
42171393,2026,Genetic and epidemiological analyses of alcohol consumption patterns and age-related macular degeneration risk among current drinkers: a role for TNFRSF10A.,Journal of global health,2;18,,Journal Article
42167896,2026,"Biological Age Acceleration and the Dynamic Progression of Cardiovascular-Kidney-Metabolic Diseases to Multimorbidity, Dementia and Mortality: A Prospective Cohort Study.",Geriatrics & gerontology international,1;11;14,1.3-CKM,Journal Article
42167472,2026,Integrating multi-omics analysis to identify potential biomarkers and regulatory networks of ischemic stroke.,Progress in neuro-psychopharmacology & biological psychiatry,1;3;14,14.2-stroke-cerebro,Journal Article
42167238,2026,A phenome-wide association study of CNVs genotyped from genome sequencing read depth in the UK Biobank.,American journal of human genetics,2;10,,Journal Article
42165643,2026,Associations Between Circulating Polyunsaturated Fatty Acids and Photoreceptor Measurement.,Translational vision science & technology,,,Journal Article
42165149,2026,"Interplay of Multipathway Dyslipidemia, Inflammation, and Cholesterol-Lowering Medication in Modifying Abdominal Aortic Aneurysm Risk.","Arteriosclerosis, thrombosis, and vascular biology",1,,Journal Article
42160519,2026,Development and validation of an epidemiological risk score for early detection of pancreatic cancer in high-risk individuals within the IMAGene project.,International journal of epidemiology,5,,Journal Article;Validation Study
42160203,2026,Multimodal MRI marker of cognition explains the association between cognition and mental health in the UK Biobank.,eLife,4,,Journal Article
42160135,2026,Plasma proteomic profiles reveal proteins and characteristic patterns associated with hypertension: A prospective cohort study.,Journal of hypertension,1;2;3,,Journal Article
42157922,2026,Cathepsin H drives hypoxia-associated inflammatory and angiogenic programs in diabetic retinopathy and represents a potential therapeutic target.,International journal of biological sciences,1;2;18,,Journal Article
42156564,2026,Genome-wide associations of structural variants with human traits through imputation from long-read assemblies.,Nature genetics,2,,Journal Article
42156563,2026,"Patterns and drivers of 43,617 mosaic chromosomal alterations in blood.",Nature genetics,2;5,,Journal Article
42156202,2026,Association of childhood maltreatment with risk of lung cancer: A mediation analysis from the UK biobank.,Child abuse & neglect,4;5,,Journal Article
42155607,2026,Integrative proteogenomic analyses implicate KLK13 as a glycaemia-linked circulating protein in diabetic kidney disease.,Diabetes research and clinical practice,1;2,,Journal Article
42155606,2026,Associations of grip strength and muscle mass with incident complications in patients with type 2 diabetes: a prospective cohort study.,Diabetes research and clinical practice,1;11;13;14;18,,Journal Article
42152187,2026,Association between air pollution and the risk of cognitive frailty: insights from two population-based studies in the United Kingdom and China.,"The journals of gerontology. Series A, Biological sciences and medical sciences",11;19,,Journal Article
42151022,2026,Adiposity-based obesity classification and cardiometabolic and kidney outcomes: a longitudinal UK Biobank analysis.,EBioMedicine,1,,Journal Article
42150669,2026,"Fibro-inflammatory liver injury, not steatosis, predicts incident composite neuropsychiatric events and mortality in the UK Biobank.",Metabolism: clinical and experimental,1;4;11;14,,Journal Article
42148488,2026,Socio-Demographic Variation in Adherence to the Eatwell Guide Within the UK Biobank Prospective Cohort Study.,Nutrition bulletin,6,,Journal Article
42145513,2026,"Association between night shift work, genetic risk, and chronic kidney disease: a prospective cohort study based on the UK Biobank.",Frontiers in public health,1;2,,Journal Article
42145480,2026,"Accelerometer-derived rest-activity rhythms, genetic risk, and chronic inflammatory markers and the risk of abdominal aortic aneurysm.",Frontiers in public health,1;2;3;7,,Journal Article
42144703,2026,"Type 2 Diabetes, Glycemic Traits and Overall Cancer Risk: A Large-Scale Prospective Cohort Study.",Cancer medicine,1;2;5;15,,Journal Article
42144135,2026,Molecular signatures of aberrant dynamic structure-function coupling in major depressive disorder.,Journal of affective disorders,4,,Journal Article
42142761,2026,Investigating the comparability of wearable accelerometer methods in the association between physical activity and cardiovascular disease: a cohort study using UK Biobank.,Preventive medicine,1;7;14,,Journal Article
42142597,2026,Biological aging as a mediator of the association between air pollution and all-cause mortality and hospitalization: Evidence from the UK Biobank and Lifelines cohorts.,Mechanisms of ageing and development,11;19,,"Journal Article;Research Support, Non-U.S. Gov't"
42141098,2026,Proteomic signatures of the APOE ε4 and APOE ε2 genetic variants and Alzheimer's disease.,Nature aging,11,,Journal Article
42140725,2026,Bidirectional association between breast cancer and cardiovascular disease: Longitudinal analysis of UK Biobank data.,Atherosclerosis,1;5,,Journal Article
42139936,2026,"Sleep patterns, inflammation, and genetic susceptibility with incidence of cardiac conduction disease and its subtypes: A prospective cohort study.",Sleep medicine,1;2;13,,Journal Article
42136606,2026,Association between energy-adjusted dietary inflammatory index and increased risk of all-cause Crohn's disease: a prospective cohort study.,Frontiers in public health,9,,Journal Article
42135631,2026,Appraising the causal relationship between kidney function and hearing performance: a two-sample Mendelian randomization study.,Renal failure,1;2;10,,Journal Article
42134914,2026,Age at menopause and chronic pain impact: an exploration of mediation using data from UK Biobank.,The British journal of general practice : the journal of the Royal College of General Practitioners,4;15,,Journal Article
42134746,2026,Association between intimate partner violence and risk of self-harm: A population-based study using the UK Biobank.,Journal of affective disorders,4,,Journal Article
42134453,2026,Structural determinants of beta-cell failure in type 2 diabetes: a multimodality imaging study.,Metabolism: clinical and experimental,1,,Journal Article
42134088,2026,The Mediating Role of Serum Phosphate in the BMI-Breast Cancer Association: A Prospective Study from the UK Biobank.,Clinical breast cancer,1;5,,Journal Article
42133910,2026,Associations and Potential Biological Pathways Between Physical Frailty and Epilepsy Incidence: A Large-Scale Prospective Cohort Study.,Neurology,1;11;14,,Journal Article
42132746,2026,Causal associations of dietary habits and blood metabolites with Parkinson's disease risk.,Food & function,2;11,,Journal Article
42132202,2026,Association of Dietary Patterns and Genetic Risk With Cardiovascular Disease in UK Biobank Cancer Survivors.,Journal of the American Heart Association,1;2;5;14,,Journal Article
42130287,2026,Shared genetic architecture of gray matter deficits in schizophrenia and bipolar disorder: evidence from structural neuroimaging-genetic analyses.,Psychological medicine,2;4,,Journal Article;Meta-Analysis
42128530,2026,Cardiovascular health and osteoarthritis risk: a prospective cohort study with proteomic insights from UK Biobank.,RMD open,1,,Journal Article
42128011,2026,A novel method for across-chromosome phasing without relative data.,"Bioinformatics (Oxford, England)",2,,Journal Article
42127175,2026,The metabolomic signatures mediate associations between physical frailty and metabolic dysfunction-associated steatotic liver disease.,Science advances,1;2;11,,Journal Article
42126219,2026,Sleep Regularity as a Potentially Modifiable Factor for Osteoporosis Prevention: Interaction With Genetic Susceptibility.,Journal of pineal research,2;7,,Journal Article
42126002,2026,"Metabolomic ageing (MileAge) in mid-life predicts incident vascular, unspecified and all-cause dementia.",Alzheimer's & dementia : the journal of the Alzheimer's Association,2;11,,Journal Article
42124541,2026,Characterization of incident heart failure after ischaemic stroke/transient ischaemic attack: a UK Biobank study.,ESC heart failure,1;14,1.4-stroke-cardio,Journal Article
42124391,2026,Multimodal fusion of brain imaging and proteomics reveals a brain-body pathway linking depression and metabolic dysfunction.,Psychological medicine,1;2;3;4,,Journal Article
