pubmed_id,year,title,journal,themes,subthemes,publication_types
38335208,2024,Genetic link between primary biliary cholangitis and connective tissue diseases in European populations: A two-sample Mendelian randomization study.,PloS one,2;9;10,,Meta-Analysis;Journal Article
38332312,2024,Association between human blood metabolome and the risk of pre-eclampsia.,Hypertension research : official journal of the Japanese Society of Hypertension,1;2;15,,"Journal Article;Research Support, Non-U.S. Gov't"
38330803,2024,Causal association between adiponectin and risk of trigeminal neuralgia: A Mendelian randomization study.,Clinical neurology and neurosurgery,2;10,,Journal Article
38330144,2024,Genetic Analysis of Obstructive Sleep Apnea and Its Relationship with Severe COVID-19.,Annals of the American Thoracic Society,2;8;13,,Journal Article
38327884,2024,Association between inflammatory bowel disease and all-cause dementia: A two-sample Mendelian randomization study.,World journal of psychiatry,2;9;10;11,,Journal Article
38326796,2024,"Causal associations between gut microbiota, metabolites and asthma: a two-sample Mendelian randomization study.",BMC pulmonary medicine,2;10;13,,Journal Article
38319384,2024,Association between green tea intake and digestive system cancer risk in European and East Asian populations: a Mendelian randomization study.,European journal of nutrition,2;5;10,,Journal Article
38318294,2024,"Gut microbiota and polycystic ovary syndrome, focus on genetic associations: a bidirectional Mendelian randomization study.",Frontiers in endocrinology,2;10;15,,Meta-Analysis;Journal Article
38317496,2024,Identification of the VLDLR locus associated with giant cell arteritis and the possible causal role of low-density lipoprotein cholesterol in its pathogenesis.,"Rheumatology (Oxford, England)",1;2;9,,Journal Article;Meta-Analysis
38317018,2024,Identifying novel proteins for suicide attempt by integrating proteomes from brain and blood with genome-wide association data.,Neuropsychopharmacology : official publication of the American College of Neuropsychopharmacology,2;4,,Journal Article
38315350,2024,Evidence for Genetic Causal Relationships Between Multiple Immune-Mediated Inflammatory Diseases and Age-Related Macular Degeneration: A Univariable and Multivariable Mendelian Randomization Study.,Ophthalmology and therapy,2;9;10;14;18,,Journal Article
38310246,2024,Bidirectional two-sample Mendelian randomization analysis identifies causal associations between cardiovascular diseases and frozen shoulder.,Journal of orthopaedic surgery and research,1;2;10;14,,Journal Article
38308930,2024,Risk of cardiovascular comorbidities before and after the onset of rheumatic diseases.,Seminars in arthritis and rheumatism,1;9,,"Journal Article;Research Support, Non-U.S. Gov't"
38308812,2024,"The epidemiology of pregnancy loss: global burden, variable risk factors, and predictions.","Human reproduction (Oxford, England)",2;7;13;15,,"Journal Article;Review;Research Support, Non-U.S. Gov't"
38301482,2024,Association between circulating inflammatory markers and adult cancer risk: a Mendelian randomization analysis.,EBioMedicine,2;5;10;12,,Meta-Analysis;Journal Article
38298896,2024,"Genetically predicted causality between gut microbiota, blood metabolites, and intracerebral hemorrhage: a bidirectional Mendelian randomization study.",Frontiers in microbiology,2;10;14,,Journal Article
38297958,2024,Causal relationship between inflammatory bowel disease and erythema nodosum: A two-sample bidirectional Mendelian randomization study.,Skin research and technology : official journal of International Society for Bioengineering and the Skin (ISBS) [and] International Society for Digital Imaging of Skin (ISDIS) [and] International Society for Skin Imaging (ISSI),2;9;10,,Journal Article
38296956,2024,Potential causal association between gut microbiome and posttraumatic stress disorder.,Translational psychiatry,2;4,,Journal Article
38294056,2024,Genetically proxied low-density lipoprotein cholesterol lowering via PCSK9-inhibitor drug targets and risk of congenital malformations.,European journal of preventive cardiology,1;2;15,,Journal Article
38293274,2024,Mendelian randomization analysis of atopic dermatitis and esophageal cancer in East Asian and European populations.,The World Allergy Organization journal,2;5;10;12,,Journal Article
38291637,2024,[Genome-wide Mendelian randomization study of the pathogenic role of gut microbiota in benign biliary tract diseases].,Zhonghua wai ke za zhi [Chinese journal of surgery],2;10,,Observational Study;English Abstract;Journal Article
38290287,2024,Impact of weight loss on cancer-related proteins in serum: results from a cluster randomised controlled trial of individuals with type 2 diabetes.,EBioMedicine,1;2;5,,Randomized Controlled Trial;Journal Article
38290183,2024,Causal effects between gut microbiota and pulmonary arterial hypertension: A bidirectional Mendelian randomization study.,Heart & lung : the journal of critical care,1;2;10;13,,Journal Article
38287401,2024,Correlations between genetically predicted lipid-lowering drug targets and inflammatory bowel disease.,Lipids in health and disease,1;2;9,,Journal Article
38286567,2024,Effect of the gut microbiome in glaucoma risk from the causal perspective.,BMJ open ophthalmology,2;18,,Journal Article
38285276,2024,"Causal associations between gut microbiota with intervertebral disk degeneration, low back pain, and sciatica: a Mendelian randomization study.","European spine journal : official publication of the European Spine Society, the European Spinal Deformity Society, and the European Section of the Cervical Spine Research Society",2;4;10,,Journal Article
38283427,2023,"Unraveling the Complex Relationship Between Gastroesophageal Reflux Disease, Lifestyle Factors, and Interstitial Lung Disease: Insights From Two-Sample Mendelian Randomization Analyses.",Cureus,1;2;10;13,,Journal Article
38283337,2023,Two-sample Mendelian randomization to study the causal association between gut microbiota and atherosclerosis.,Frontiers in immunology,1;2;10,,"Journal Article;Research Support, Non-U.S. Gov't"
38279876,2024,Anxiety disorder and cardiovascular disease: a two-sample Mendelian randomization study.,ESC heart failure,1;2;4;10,,Journal Article
38276301,2024,The Impact of Different Intensities of Physical Activity on Serum Urate and Gout: A Mendelian Randomization Study.,Metabolites,2;7;10,,Journal Article
38274878,2023,Genetically predicted chronic rhinosinusitis and the risk of stroke: a two-sample Mendelian randomization study.,Frontiers in neurology,1;2;10;14;18,1.4-stroke-cardio;14.2-stroke-cerebro,Journal Article
38274819,2023,Ankylosing spondylitis: acute/subacute vs. chronic iridocyclitis - a bidirectional two-sample Mendelian randomization study.,Frontiers in immunology,2;9;10,,"Journal Article;Research Support, Non-U.S. Gov't"
38274744,2023,"Association between gut microbiota and peptic ulcer disease, particularly gastric ulcer and duodenal ulcer: a two-sample Mendelian randomization study.",Frontiers in microbiology,2;10,,Journal Article
38274231,2023,Association between human blood metabolome and the risk of delirium: a Mendelian Randomization study.,Frontiers in endocrinology,1;2;10,,"Journal Article;Research Support, Non-U.S. Gov't"
38274229,2023,Potential disease biomarkers for diabetic retinopathy identified through Mendelian randomization analysis.,Frontiers in endocrinology,1;2;10;18,,"Journal Article;Research Support, Non-U.S. Gov't"
38269249,2023,A two-sample mendelian randomization analysis excludes causal relationships between non-alcoholic fatty liver disease and kidney stones.,Frontiers in endocrinology,1;2;10,,"Journal Article;Research Support, U.S. Gov't, Non-P.H.S.;Research Support, Non-U.S. Gov't"
38268919,2023,"Causal relationship between the blood immune cells and intervertebral disc degeneration: univariable, bidirectional and multivariable Mendelian randomization.",Frontiers in immunology,2;10,,Journal Article
38264647,2023,Causal role of immune cells in generalized anxiety disorder: Mendelian randomization study.,Frontiers in immunology,2;4;10,,"Journal Article;Research Support, Non-U.S. Gov't"
38263233,2024,Causal relationship between gut microbiota and gastrointestinal diseases: a mendelian randomization study.,Journal of translational medicine,2;10,,"Journal Article;Research Support, Non-U.S. Gov't"
38263093,2024,The association between adipokines and pulmonary diseases: a mendelian randomization study.,BMC pulmonary medicine,2;5;8;9;10;13,,Journal Article
38260157,2023,Assessment of potential risk factors associated with gestational diabetes mellitus: evidence from a Mendelian randomization study.,Frontiers in endocrinology,1;2;10;15,,"Journal Article;Research Support, Non-U.S. Gov't"
38260127,2023,Controversial causal association between IGF family members and osteoporosis: a Mendelian randomization study between UK and FinnGen biobanks.,Frontiers in endocrinology,2;10,,"Journal Article;Research Support, Non-U.S. Gov't"
38260009,2023,Non-alcoholic fatty liver disease causally affects the brain cortical structure: a Mendelian randomization study.,Frontiers in neuroscience,1;2;10,,Journal Article
38259461,2023,A Mendelian randomization study of the effect of serum 25-hydroxyvitamin D levels on autoimmune thyroid disease.,Frontiers in immunology,2;9;10,,"Journal Article;Research Support, Non-U.S. Gov't"
38256693,2024,Association between Type 1 Diabetes Mellitus and Parkinson's Disease: A Mendelian Randomization Study.,Journal of clinical medicine,1;2;10;11,,Journal Article
38254956,2024,Population-Based Biobanking.,Genes,,,"Journal Article;Review;Research Support, Non-U.S. Gov't"
38254716,2024,"Potential Causal Association between Plasma Metabolites, Immunophenotypes, and Female Reproductive Disorders: A Two-Sample Mendelian Randomization Analysis.",Biomolecules,2;10;15,,"Meta-Analysis;Journal Article;Research Support, Non-U.S. Gov't"
38244790,2024,Causal associations between digital device use and suicide risk: A bidirectional Mendelian randomization study.,Journal of affective disorders,2;4;10,,Journal Article
38243929,2025,Causal Relationships of Chronic Constipation and Irritable Bowel Syndrome with Digestive Tract Cancers: A Mendelian Randomization Study.,Recent patents on anti-cancer drug discovery,2;5;10,,Journal Article
38243265,2024,The genetic etiology of body fluids on chronic obstructive airways disease.,Respiratory research,2;13,,Journal Article
38243041,2024,The causal effect of Helicobacter pylori infection on coronary heart disease is mediated by the body mass index: a Mendelian randomization study.,Scientific reports,1;2;8;10,,Journal Article
38242214,2024,"Association between alopecia areata, anxiety, and depression: Insights from a bidirectional two-sample Mendelian randomization study.",Journal of affective disorders,2;4;10;12,,"Journal Article;Research Support, Non-U.S. Gov't"
38240493,2024,Mendelian-randomization study revealed causal relationship between nonalcoholic fatty liver disease and osteoporosis/fractures.,Journal of gastroenterology and hepatology,1;2;10,,Journal Article
38240406,2024,Exploring the link between gut microbiota and alopecia areata: a two-sample Mendelian randomization analysis.,International journal of dermatology,2;10;12,,Journal Article
38240193,2024,Genetic association of circulating interleukins and risk of colorectal cancer: A bidirectional Mendelian randomization study.,Environmental toxicology,2;5;10,,Journal Article
38239508,2023,Exploring the intestinal ecosystem: from gut microbiota to associations with subtypes of inflammatory bowel disease.,Frontiers in cellular and infection microbiology,2;9,,"Journal Article;Research Support, Non-U.S. Gov't"
38232082,2024,Causal associations between liver enzymes and diabetic microvascular complications: A univariable and multivariable Mendelian randomization.,PloS one,1;2;10;18,,Journal Article
38225945,2024,Novel insights into the complex interplay of immune dysregulation and inflammatory biomarkers in preeclampsia and fetal growth restriction: A two-step Mendelian randomization analysis.,Journal of translational autoimmunity,1;2;9;10;15,,Journal Article
38224876,2024,"Cardiovascular diseases consequences of type 1, type 2 diabetes mellitus and glycemic traits: A Mendelian randomization study.",Diabetes research and clinical practice,1;2;10;14,,Journal Article
38223944,2024,Gastroesophageal reflux disease increases the risk of essential hypertension: results from the Nationwide Readmission Database and Mendelian randomization analysis.,Postgraduate medical journal,1;2;10,,Observational Study;Journal Article
38222321,2024,The Causal Relationship Between Gastroesophageal Reflux Disease and Chronic Obstructive Pulmonary Disease: A Bidirectional Two-Sample Mendelian Randomization Study.,International journal of chronic obstructive pulmonary disease,2;10;13,,Journal Article
38220361,2024,Assessing the journey of calcium supplementation: A mendelian randomization study on the causal link between calcium levels and sleep disorders.,Clinical nutrition ESPEN,2;10,,"Journal Article;Research Support, Non-U.S. Gov't"
38215086,2024,Causal association between rheumatoid arthritis and pregnancy loss and intrauterine growth retardation: A bidirectional two-sample Mendelian randomization study.,Medicine,2;9;10;15,,Journal Article
38212471,2024,Association between tea consumption and risk of kidney stones: results from dose-response meta-analysis of prospective studies and Mendelian randomization analysis.,International urology and nephrology,2;10,,Journal Article;Meta-Analysis
38211754,2024,"Exploring the causal relationships and mediating factors between depression, anxiety, panic, and atrial fibrillation: A multivariable Mendelian randomization study.",Journal of affective disorders,1;2;4;10;13,,"Journal Article;Research Support, Non-U.S. Gov't"
38211690,2024,Unraveling the link between plasma caffeine concentrations and inflammatory bowel disease risk through Mendelian randomization.,The American journal of clinical nutrition,2;9;10,,Journal Article
38211557,2024,Therapeutic Targets for Diabetic Kidney Disease: Proteome-Wide Mendelian Randomization and Colocalization Analyses.,Diabetes,1;2;10,,Journal Article
38205343,2023,Integration of Biomarker Polygenic Risk Score Improves Prediction of Coronary Heart Disease.,JACC. Basic to translational science,1;2,,Journal Article
38198782,2024,The Association of Glaucoma with Ischemic Stroke and Functional Outcome after Ischemic Stroke from the Perspective of Causality.,"Cerebrovascular diseases (Basel, Switzerland)",1;2;14;18,14.2-stroke-cerebro,Journal Article;Meta-Analysis
38198148,2024,Genetic support of the causal association between gut microbiota and peripheral artery disease: a bidirectional Mendelian randomization study.,Aging,2;10,,"Journal Article;Research Support, Non-U.S. Gov't"
38194289,2024,Mechanisms of thyrotropin receptor-mediated phenotype variability deciphered by gene mutations and M453T-knockin model.,JCI insight,,,"Journal Article;Research Support, Non-U.S. Gov't"
38194093,2024,Genetically predicted circulating concentrations of micronutrients and risk of hypertensive disorders of pregnancy: a Mendelian randomization study.,Archives of gynecology and obstetrics,1;2;10;15,,Journal Article
38193081,2023,Causal effects and immune cell mediators between prescription analgesic use and risk of infectious diseases: a Mendelian randomization study.,Frontiers in immunology,2;8;10,,"Journal Article;Research Support, Non-U.S. Gov't"
38192292,2023,Uncovering a causal connection between the Lachnoclostridium genus in fecal microbiota and non-alcoholic fatty liver disease: a two-sample Mendelian randomization analysis.,Frontiers in microbiology,1;2;10,,Journal Article
38191483,2024,Associations of fatty acids with the risk of biliary tract calculus and inflammation: a Mendelian randomization study.,Lipids in health and disease,2;10,,Journal Article
38188880,2023,Genetically predicted basal metabolic rate and venous thromboembolism risk: a Mendelian randomization study.,Frontiers in nutrition,1;2;4;10,,Journal Article
38188874,2023,"Blood lipids, lipid-regulatory medications, and risk of bladder cancer: a Mendelian randomization study.",Frontiers in nutrition,1;2;5;10,,Journal Article
38188872,2023,Sodium intake and the risk of various types of cardiovascular diseases: a Mendelian randomization study.,Frontiers in nutrition,1;2;10,,Journal Article
38188561,2023,The causal effects between gut microbiota and hemorrhagic stroke: a bidirectional two-sample Mendelian randomization study.,Frontiers in microbiology,1;2;10;14,14.2-stroke-cerebro,Journal Article
38183343,2024,Mendelian randomization study of lipid metabolism characteristics and migraine risk.,"European journal of pain (London, England)",1;2;10;14,,Journal Article
38182988,2024,Evaluation of the causal effects of blood metabolites on irritable bowel syndrome: Mendelian randomization.,BMC gastroenterology,2;10,,Journal Article
38182742,2024,Distinct and shared genetic architectures of gestational diabetes mellitus and type 2 diabetes.,Nature genetics,1;2;15,,Journal Article
38180560,2024,Genome-wide association and Mendelian randomization analysis provide insights into the shared genetic architecture between high-dimensional electrocardiographic features and ischemic heart disease.,Human genetics,1;2;3;10,,Journal Article
38178098,2024,Causal relationship between gut microbiota and tuberculosis: a bidirectional two-sample Mendelian randomization analysis.,Respiratory research,2;8;10,,Journal Article
38177695,2024,Exome sequencing identifies genes associated with sleep-related traits.,Nature human behaviour,2;13,,Journal Article
38176684,2025,No Causal Association Between Inguinal Hernia and Aortic Aneurysm Using Mendelian Randomization Analysis.,Angiology,1;2;10,,Journal Article
38174762,2024,Identification of bidirectional causal links between gut microbiota and narcolepsy type 1 using Mendelian randomization.,Sleep,2;10;13,,"Journal Article;Research Support, Non-U.S. Gov't"
38173728,2023,Associations of the circulating levels of cytokines with risk of ankylosing spondylitis: a Mendelian randomization study.,Frontiers in immunology,2;9;10,,"Journal Article;Research Support, Non-U.S. Gov't"
38173028,2024,Circulating inflammatory biomarkers and risk of intracranial aneurysm: a Mendelian randomization study.,European journal of medical research,1;2;10;14,,Journal Article
38169560,2024,Causal relationship between gut microbiota and glioblastoma: a two-sample Mendelian randomization study.,Journal of Cancer,2;5;10,,Journal Article
38167458,2024,A Mendelian randomization study on the effects of plasma lipids on irritable bowel syndrome and functional dyspepsia.,Scientific reports,1;2;10,,Journal Article
38167102,2024,Genetic prediction of antihyperglycemic drug targets and risk of epilepsy: a mendelian randomisation study.,BMC pharmacology & toxicology,10;14;16,,"Journal Article;Research Support, Non-U.S. Gov't"
38166915,2024,Association of serum vitamin C levels with Asthma in adults: results of NHANES 2003-2006 and mendelian randomization study.,BMC pulmonary medicine,2;10;13,,Observational Study;Journal Article
38162878,2023,Genetic association and bidirectional Mendelian randomization for causality between gut microbiota and six lung diseases.,Frontiers in medicine,1;2;10;13,,Journal Article
38161112,2024,Causal association between uric acid levels and the risk of aortic aneurysm and aortic dissection: A two-sample Mendelian randomization study.,"Nutrition, metabolism, and cardiovascular diseases : NMCD",1;2;10,,"Journal Article;Research Support, Non-U.S. Gov't"
38156091,2023,Causal relationship between levels of myeloperoxidase and obstructive sleep apnea: a bidirectional two-sample Mendelian randomization study.,Frontiers in neurology,2;10;13,,Journal Article
38152136,2023,Assessing causal associations of hyperparathyroidism with blood counts and biochemical indicators: a Mendelian randomization study.,Frontiers in endocrinology,2;10,,"Journal Article;Research Support, Non-U.S. Gov't"
38151753,2024,Mitochondrial DNA copy number and cancer risks: A comprehensive Mendelian randomization analysis.,International journal of cancer,2;5;10,,Meta-Analysis;Journal Article
38150231,2024,Variants at the Interleukin 1 Gene Locus and Pericarditis.,JAMA cardiology,2,,"Journal Article;Research Support, Non-U.S. Gov't"
38148419,2024,Causal relationship between cigarette smoking behaviors and the risk of hernias: a Mendelian randomization study.,Hernia : the journal of hernias and abdominal wall surgery,2;4;10,,Journal Article
38146147,2024,Psoriasis and gut microbiota: A Mendelian randomization study.,Journal of cellular and molecular medicine,2;9;10;12,,"Journal Article;Research Support, Non-U.S. Gov't"
38145126,2023,A bidirectional Mendelian randomization study investigating the causal role between gut microbiota and insomnia.,Frontiers in neurology,2;10;13,,Journal Article
38130638,2023,Short-term duration of diabetic retinopathy as a predictor for development of diabetic kidney disease.,Journal of translational internal medicine,1;2;18,,Journal Article
38128388,2024,Mendelian randomization reveals systemic lupus erythematosus and rheumatoid arthritis and risk of adverse pregnancy outcomes.,"European journal of obstetrics, gynecology, and reproductive biology",2;9;10;15,,Journal Article
38128266,2024,Causal relationship between frailty and chronic obstructive pulmonary disease or asthma: A two sample bidirectional Mendelian randomization study.,Archives of gerontology and geriatrics,2;10;11;13,,"Meta-Analysis;Journal Article;Research Support, Non-U.S. Gov't"
38125810,2023,Causal associations between common musculoskeletal disorders and dementia: a Mendelian randomization study.,Frontiers in aging neuroscience,2;9;10;11,,Journal Article
38125500,2023,Gut microbiota and risk of polycystic ovary syndrome: Insights from Mendelian randomization.,Heliyon,1;2;10;15,,Journal Article
38123520,2024,Psychological Distress and Meniere's Disease: A Bidirectional Two-Sample Mendelian Randomization Study.,Otolaryngology--head and neck surgery : official journal of American Academy of Otolaryngology-Head and Neck Surgery,2;4;10;18,,"Journal Article;Research Support, Non-U.S. Gov't"
38116537,2023,Sexual behavior and cardiovascular diseases: univariable and multivariable Mendelian randomization.,Frontiers in cardiovascular medicine,1;2;10;13;14,,Journal Article
38116129,2023,Genetically Determined Metabolites in Graves Disease: Insight From a Mendelian Randomization Study.,Journal of the Endocrine Society,2;9;10,,Journal Article
38114639,2023,Mendelian randomization study reveals the relationship between dietary factors and respiratory diseases.,Scientific reports,2;10;13,,Journal Article
38112721,2024,Causal associations of Insomnia and postpartum depression: a two-sample mendelian randomization study.,Archives of gynecology and obstetrics,2;4;10;13;15,,Journal Article
38111509,2023,Causal associations between inflammatory bowel disease and anxiety: A bidirectional Mendelian randomization study.,World journal of gastroenterology,2;4;9;10,,Journal Article
38110541,2023,Genetically predicted 486 blood metabolites concerning risk of systemic lupus erythematosus: a Mendelian randomization study.,Scientific reports,2;9;10,,Journal Article
38109907,2024,Circulating Cytokines and Venous Thromboembolism: A Bidirectional Two-Sample Mendelian Randomization Study.,Thrombosis and haemostasis,1;2;10,,Journal Article
38107467,2023,"The causal association between smoking, alcohol consumption and risk of upper urinary calculi: insights from a Mendelian randomization study.",Frontiers in genetics,2;4;10,,Journal Article
38106475,2023,Association between gut microbiota and NAFLD/NASH: a bidirectional two-sample Mendelian randomization study.,Frontiers in cellular and infection microbiology,1;2;10,,"Journal Article;Research Support, Non-U.S. Gov't"
38104164,2023,No evidence of genetic causality between diabetes and osteonecrosis: a bidirectional two-sample Mendelian randomization analysis.,Journal of orthopaedic surgery and research,1;2;10,,Meta-Analysis;Journal Article
38103512,2024,Multi-omic insight into the molecular networks of mitochondrial dysfunction in the pathogenesis of inflammatory bowel disease.,EBioMedicine,2;9,,Journal Article
38100139,2024,The causal relationship between osteoarthritis and bladder cancer: A Mendelian randomization study.,Cancer medicine,2;5;10,,"Journal Article;Research Support, Non-U.S. Gov't"
38099291,2023,Identification of heel bone mineral density as a risk factor of Alzheimer's disease by analyzing large-scale genome-wide association studies datasets.,Frontiers in cell and developmental biology,2;11,,Journal Article
38093177,2024,Genetic Association of Allergic Rhinitis with Sleep and Neuropsychological Disorders: A Mendelian Randomization Study.,American journal of rhinology & allergy,2;10;18,,Journal Article
38093001,2024,Genetic analysis of the causal relationship between gut microbiota and intervertebral disc degeneration: a two-sample Mendelian randomized study.,"European spine journal : official publication of the European Spine Society, the European Spinal Deformity Society, and the European Section of the Cervical Spine Research Society",2;10,,Journal Article
38090574,2023,Appraising the causal relationship between thyroid function and rheumatoid arthritis: a two-sample bidirectional Mendelian randomization study.,Frontiers in immunology,2;9;10,,Journal Article
38085646,2023,Association of modifiable risk factors with obstructive sleep apnea: a Mendelian randomization study.,Aging,1;2;10;13,,"Journal Article;Research Support, Non-U.S. Gov't"
38077385,2023,New insight into the causal relationship between Graves' disease liability and drug eruption: a Mendelian randomization study.,Frontiers in immunology,2;10,,"Journal Article;Research Support, Non-U.S. Gov't"
38076931,2023,Polygenic risk scores as a marker for epilepsy risk across lifetime and after unspecified seizure events.,medRxiv : the preprint server for health sciences,2;14,,Preprint;Journal Article
38075894,2023,Causal link between gut microbiota and four types of pancreatitis: a genetic association and bidirectional Mendelian randomization study.,Frontiers in microbiology,2;10,,Journal Article
38061975,2024,"Causal relationship between female reproductive factors, sex hormones and uterine leiomyoma: a Mendelian randomization study.",Reproductive biomedicine online,2;10;15,,Meta-Analysis;Journal Article
38057926,2023,Genetic effect of metformin use on risk of cancers: evidence from Mendelian randomization analysis.,Diabetology & metabolic syndrome,2;5;10;16,,Journal Article
38053214,2023,Association of autoimmune diseases with the occurrence and 28-day mortality of sepsis: an observational and Mendelian randomization study.,"Critical care (London, England)",1;2;8;9;10;12;14,,Observational Study;Journal Article
38051322,2024,The Association Between SHBG and Osteoporosis: A NHANES Cross-Sectional Study and A Bidirectional Mendelian Randomization.,Calcified tissue international,2;10,,Journal Article
38049831,2023,"Proteomic insights into the associations between obesity, lifestyle factors, and coronary artery disease.",BMC medicine,1;2,,"Journal Article;Research Support, Non-U.S. Gov't"
38042639,2023,Circulating Biomarkers and Risk of Hypertension: A Two-Sample Mendelian Randomisation Study.,"Heart, lung & circulation",1;10,,Journal Article
38040849,2024,"Causal relationships between coffee intake, apolipoprotein B and gastric, colorectal, and esophageal cancers: univariable and multivariable Mendelian randomization.",European journal of nutrition,2;5;10,,Journal Article
38037013,2023,Causal effects of gut microbiome on endometriosis: a two-sample mendelian randomization study.,BMC women's health,2;10;15,,"Journal Article;Research Support, Non-U.S. Gov't"
38036545,2023,NTHL1 is a recessive cancer susceptibility gene.,Scientific reports,2;5;12,,Journal Article
38035346,2023,Association of coffee and caffeine consumption with risk and prognosis of endometrial cancer and its subgroups: a Mendelian randomization.,Frontiers in nutrition,2;5;10;15,,Journal Article
38034019,2023,Serum uric acid and risk of diabetic neuropathy: a genetic correlation and mendelian randomization study.,Frontiers in endocrinology,1;2;10;14,,Journal Article
38031296,2024,Effect of Glucosamine on Intraocular Pressure and Risk of Developing Glaucoma.,Journal of glaucoma,18,,"Journal Article;Research Support, N.I.H., Extramural"
38029137,2023,Genetic causal relationship between gut microbiome and psoriatic arthritis: a bidirectional two-sample Mendelian randomization study.,Frontiers in microbiology,2;9;10,,Journal Article
38029073,2023,Effects of gut microbiota on prostatic cancer: a two-sample Mendelian randomization study.,Frontiers in microbiology,2;5;10,,Journal Article
38027162,2023,Correlation between diabetic retinopathy and diabetic nephropathy: a two-sample Mendelian randomization study.,Frontiers in endocrinology,1;2;10;18,,"Journal Article;Research Support, Non-U.S. Gov't"
38025973,2023,Investigating the gut microbiota's influence on psoriasis and psoriatic arthritis risk: a Mendelian randomization analysis.,Precision clinical medicine,2;9;10;12,,Journal Article
38022504,2023,No causal effect of genetically determined circulating homocysteine levels on psoriasis in the European population: evidence from a Mendelian randomization study.,Frontiers in immunology,2;9;10;12,,"Journal Article;Research Support, Non-U.S. Gov't"
38022400,2023,Genetically Predicted Causal Effects of Gut Microbiota and Gut Metabolites on Digestive Tract Cancer: A Two-Sample Mendelian Randomization Analysis.,World journal of oncology,2;5;10,,Journal Article
38019753,2023,Causal association between dietary factors and esophageal diseases: A Mendelian randomization study.,PloS one,2;5;10,,"Journal Article;Research Support, Non-U.S. Gov't"
38018286,2024,"The value of genetic data from 665,460 individuals in managing iron deficiency anaemia and suitability to donate blood.",Vox sanguinis,2,,Journal Article
38016486,2024,Exploring the causal relationship between periodontitis and gut microbiome: Unveiling the oral-gut and gut-oral axes through bidirectional Mendelian randomization.,Journal of clinical periodontology,2;10,,"Meta-Analysis;Journal Article;Research Support, Non-U.S. Gov't"
38016292,2024,Promising therapeutic targets for ischemic stroke identified from plasma and cerebrospinal fluid proteomes: a multicenter Mendelian randomization study.,"International journal of surgery (London, England)",1;2;10;14,14.2-stroke-cerebro,Meta-Analysis;Journal Article
38015883,2023,Mendelian randomization reveals no correlations between herpesvirus infection and idiopathic pulmonary fibrosis.,PloS one,2;8;10;13,,Meta-Analysis;Journal Article
38015384,2024,Patients with periodontitis might increase the risk of urologic cancers: a bidirectional two-sample Mendelian randomization study.,International urology and nephrology,2;5;10,,Journal Article
38014089,2023,Genome-wide association study analysis of disease severity in Acne reveals novel biological insights.,medRxiv : the preprint server for health sciences,2;12,,Preprint;Journal Article
38013660,2024,Body composition and risk of gestational diabetes mellitus: A univariable and multivariable Mendelian randomization study.,Journal of diabetes investigation,1;2;10;15,,Journal Article
38004211,2023,Causal Effect of Relative Carbohydrate Intake on Hypertension through Psychological Well-Being and Adiposity: A Mendelian Randomization Study.,Nutrients,1;2;4;10,,Journal Article;Meta-Analysis
37989345,2023,Unraveling shared risk factors for diabetic foot ulcer: a comprehensive Mendelian randomization analysis.,BMJ open diabetes research & care,1;2;10,,"Journal Article;Research Support, Non-U.S. Gov't"
37988105,2023,"Association of APOE Haplotypes With Common Age-Related Ocular Diseases in 412,171 Individuals.",Investigative ophthalmology & visual science,11;18,,Journal Article
37986064,2023,"The causal relationship between physical activity, sedentary time and idiopathic pulmonary fibrosis risk: a Mendelian randomization study.",Respiratory research,2;7;10;13,,Journal Article
37984746,2024,Roles of Human Gut Microbiota in Liver Cirrhosis Risk: A Two-Sample Mendelian Randomization Study.,The Journal of nutrition,1;2;10,,"Journal Article;Research Support, Non-U.S. Gov't"
37982563,2024,Genetics of sleep medication purchases suggests causality from sleep problems to psychiatric traits.,Sleep,2;4,,"Journal Article;Research Support, Non-U.S. Gov't"
37980884,2024,Gastroesophageal Reflux Disease and Rhinosinusitis: A Bidirectional Mendelian Randomization Study.,International archives of allergy and immunology,2;10,,Journal Article
37979213,2024,Exploring the causal relationship between inflammatory cytokines and inflammatory arthritis: A Mendelian randomization study.,Cytokine,2;9;10,,"Journal Article;Research Support, Non-U.S. Gov't"
37973425,2024,Association between circulating biomarkers and non-alcoholic fatty liver disease: An integrative Mendelian randomization study of European ancestry.,"Nutrition, metabolism, and cardiovascular diseases : NMCD",1;2;10,,Journal Article
37967698,2024,Brainwide Mendelian Randomization Study of Anxiety Disorders and Symptoms.,Biological psychiatry,2;4;10,,Journal Article
37965200,2023,TWINGEN - protocol for an observational clinical biobank recall and biomarker study to identify individuals with high risk of Alzheimer's disease.,medRxiv : the preprint server for health sciences,7;11;17,,Preprint;Journal Article
37964843,2023,Causal effects of gut microbiota on scoliosis: A bidirectional two-sample mendelian randomization study.,Heliyon,2;10,,Journal Article
37962888,2023,Mendelian Randomization Analysis of Genetic Proxies of Thiazide Diuretics and the Reduction of Kidney Stone Risk.,JAMA network open,1;2;10,,"Meta-Analysis;Journal Article;Research Support, U.S. Gov't, Non-P.H.S.;Research Support, N.I.H., Extramural"
37955011,2023,The association between thyroid and breast cancers: a bidirectional mendelian randomization study.,Frontiers in endocrinology,2;5;10,,"Journal Article;Research Support, Non-U.S. Gov't"
