pubmed_id,year,title,journal,themes,subthemes,publication_types
28449053,2017,Fresh fruit consumption and all-cause and cause-specific mortality: findings from the China Kadoorie Biobank.,International journal of epidemiology,1;13,,"Journal Article;Research Support, Non-U.S. Gov't"
28407795,2017,The association between self-rated health and different anthropometric and body composition measures in the Chinese population.,BMC public health,,,Journal Article
28403155,2017,"Fruit consumption and physical activity in relation to all-cause and cardiovascular mortality among 70,000 Chinese adults with pre-existing vascular disease.",PloS one,1;7;14,,Journal Article
28399126,2017,Fresh fruit consumption in relation to incident diabetes and diabetic vascular complications: A 7-y prospective study of 0.5 million Chinese adults.,PLoS medicine,1,,"Journal Article;Research Support, Non-U.S. Gov't"
28335373,2017,Dietary Patterns and Insomnia Symptoms in Chinese Adults: The China Kadoorie Biobank.,Nutrients,13,,Journal Article
28268813,2016,Risk prediction for cardiovascular disease using ECG data in the China kadoorie biobank.,Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference,1;3,,Journal Article
28259178,2017,Factors associated with spontaneous abortion: a cross-sectional study of Chinese populations.,Reproductive health,6;15,,Journal Article
28254173,2017,Adherence to Healthy Lifestyle and Cardiovascular Diseases in the Chinese Population.,Journal of the American College of Cardiology,1;14,,Journal Article
28231667,2017,[Association between body mass index and both total and cause-specific mortality in China: findings from data through the China Kadoorie Biobank].,Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,1;13;14,,Journal Article
28230295,2017,Associations of domain-specific physical activities with insomnia symptoms among 0.5 million Chinese adults.,Journal of sleep research,13,,Journal Article
28128654,2017,Burden of carotid artery atherosclerosis in Chinese adults: Implications for future risk of cardiovascular diseases.,European journal of preventive cardiology,1,,Comparative Study;Journal Article
28100370,2017,[Associations between airflow obstruction and total and cause-specific mortality in adults in China].,Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,1;13;14,,Journal Article
28077466,2017,Tea consumption and risk of ischaemic heart disease.,Heart (British Cardiac Society),1;14,,"Journal Article;Multicenter Study;Research Support, Non-U.S. Gov't"
28064359,2017,Season of birth and the risk of type 2 diabetes in adulthood: a prospective cohort study of 0.5 million Chinese adults.,Diabetologia,1;14,,Journal Article
28063165,2017,"Diabetes, plasma glucose and incidence of pancreatic cancer: A prospective study of 0.5 million Chinese adults and a meta-analysis of 22 cohort studies.",International journal of cancer,1;5,,Journal Article;Meta-Analysis
28057133,2016,[Association between age at menarche and height and leg length in adult women: findings from survey in 10 areas in China].,Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,15,,Journal Article
28057132,2016,[Association between famine exposure during early life and BMI in adulthood].,Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,1,,Journal Article
28003250,2016,Association of Major Depression With Risk of Ischemic Heart Disease in a Mega-Cohort of Chinese Adults: The China Kadoorie Biobank Study.,Journal of the American Heart Association,1;4,,"Journal Article;Multicenter Study;Research Support, Non-U.S. Gov't"
27836305,2017,"Age at menarche and risk of major cardiovascular diseases: Evidence of birth cohort effects from a prospective study of 300,000 Chinese women.",International journal of cardiology,1;14;15,,Journal Article;Multicenter Study
27765126,2016,[Association and interaction between age at menarche and risk of diabetes in adult women].,Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,1;15,,Journal Article
27665439,2017,"The association between sleep duration, snoring and prevalent type 2 diabetes mellitus with regard to gender and menopausal status: the CKB study in Zhejiang rural area, China.",Acta diabetologica,1;6;7;15,,Journal Article
27649806,2017,Parenthood and the risk of cardiovascular diseases among 0.5 million men and women: findings from the China Kadoorie Biobank.,International journal of epidemiology,1;14,,"Journal Article;Research Support, Non-U.S. Gov't"
27539338,2016,"[Prevalence of diabetes and related factors in Pengzhou city, Sichuan province].",Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,1;6,,Journal Article
27524817,2017,Adiposity in relation to age at menarche and other reproductive factors among 300 000 Chinese women: findings from China Kadoorie Biobank study.,International journal of epidemiology,1;15,,"Journal Article;Research Support, Non-U.S. Gov't"
27470992,2016,Association of Major Depressive Episodes With Stroke Risk in a Prospective Study of 0.5 Million Chinese Adults.,Stroke,1;4;14,14.2-stroke-cerebro,"Journal Article;Research Support, Non-U.S. Gov't"
27318909,2016,[Major depressive disorder in relation with coronary heart disease and stroke in Chinese adults aged 30-79 years].,Beijing da xue xue bao. Yi xue ban = Journal of Peking University. Health sciences,1;4;14,14.2-stroke-cerebro,"Journal Article;Research Support, Non-U.S. Gov't"
27301456,2016,A phenome-wide association study of a lipoprotein-associated phospholipase A2 loss-of-function variant in 90 000 Chinese adults.,International journal of epidemiology,1;2;3;13;14,,Journal Article
27193915,2016,Parenthood and the risk of diabetes in men and women: a 7 year prospective study of 0.5 million individuals.,Diabetologia,1,,"Journal Article;Research Support, Non-U.S. Gov't"
27087208,2016,"[Status of prevalence, awareness, treatment and controll on hypertension among adults in 10 regions, China].",Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,1,,"Journal Article;Research Support, Non-U.S. Gov't"
27053236,2016,"Evaluation of type 2 diabetes genetic risk variants in Chinese adults: findings from 93,000 individuals from the China Kadoorie Biobank.",Diabetologia,1;2,,Journal Article
26975032,2016,The Burden of Hypertension and Associated Risk for Cardiovascular Mortality in China.,JAMA internal medicine,1,,"Journal Article;Research Support, Non-U.S. Gov't"
26850239,2015,[Characteristics of hypertension prevalence and related factors in rural area in Sichuan].,Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,1;6,,"Journal Article;Research Support, Non-U.S. Gov't"
26850238,2015,[Association between sleep duration and stroke in adults].,Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,1;7;14,14.2-stroke-cerebro,"Journal Article;Research Support, Non-U.S. Gov't"
26850237,2015,[Area specific differences in lung function indices and prevalence of airflow obstruction in adults: findings from people in 10 areas in China].,Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,,,"Journal Article;Research Support, Non-U.S. Gov't"
26850236,2015,[Regional differences in adults' smoking pattern: findings from China Kadoorie Biobank study in 10 areas in China].,Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,1;4;13;14,,"Journal Article;Research Support, Non-U.S. Gov't"
26850235,2015,[Regional differences in adults' tea drinking pattern: findings from China Kadoorie Biobank study in 10 areas in China].,Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,,,"Journal Article;Research Support, Non-U.S. Gov't"
26850234,2015,[Regional specific differences in prevalence of overweight/obesity in China: findings from China Kadoorie Biobank study in 10 areas in China].,Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,1,,"Journal Article;Research Support, Non-U.S. Gov't"
26814852,2015,[Differences in diet intake frequency of adults: findings from half a million people in 10 areas in China].,Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,,,Journal Article
26714526,2015,"[Regional differences on patterns of physical activity and leisure sedentary time: findings from the China Kadoorie Biobank study, including a million people from 10 regions].",Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,1;7;14,,"Journal Article;Research Support, Non-U.S. Gov't"
26272939,2015,Gallstone Disease and the Risk of Ischemic Heart Disease.,"Arteriosclerosis, thrombosis, and vascular biology",1;14,,"Journal Article;Research Support, N.I.H., Extramural;Research Support, U.S. Gov't, Non-P.H.S."
26242395,2015,Consumption of spicy foods and total and cause specific mortality: population based cohort study.,BMJ (Clinical research ed.),1;14,,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't"
26184308,2015,Major Dietary Patterns in Relation to General and Central Obesity among Chinese Adults.,Nutrients,1;4,,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't;Research Support, U.S. Gov't, Non-P.H.S."
25897789,2015,Gender-specific association between tobacco smoking and central obesity among 0.5 million Chinese people: the China Kadoorie Biobank Study.,PloS one,1;4,,"Journal Article;Research Support, Non-U.S. Gov't"
25876866,2015,[Epidemiology of major depressive episodes among Chinese adults aged 30-79 years: data from the China Kadoorie Biobank].,Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,4,,"Journal Article;Research Support, Non-U.S. Gov't"
25848242,2015,COPD and its association with smoking in the Mainland China: a cross-sectional analysis of 0.5 million men and women from ten diverse areas.,International journal of chronic obstructive pulmonary disease,4;13,,"Journal Article;Multicenter Study;Research Support, Non-U.S. Gov't"
25716579,2015,"The associations of month of birth with body mass index, waist circumference, and leg length: findings from the China Kadoorie Biobank of 0.5 million adults.",Journal of epidemiology,7,,"Journal Article;Research Support, Non-U.S. Gov't"
25690792,2015,"Outdoor temperature, blood pressure, and cardiovascular disease mortality among 23 000 individuals with diagnosed cardiovascular diseases from China.",European heart journal,1,,"Journal Article;Research Support, Non-U.S. Gov't"
25652532,2015,Adiposity and blood pressure among 55 000 relatively lean rural adults in southwest of China.,Journal of human hypertension,1;6,,"Comparative Study;Journal Article;Research Support, Non-U.S. Gov't"
25623450,2014,"[Relationship between anthropometric measures and the prevalence of diabetes in adults of Suzhou city, Jiangsu province].",Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,1,,Journal Article
25518843,2014,Spicy food consumption is associated with adiposity measures among half a million Chinese people: the China Kadoorie Biobank study.,BMC public health,1,,"Journal Article;Research Support, Non-U.S. Gov't"
25478177,2014,Regional variations in the prevalence and misdiagnosis of air flow obstruction in China: baseline results from a prospective cohort of the China Kadoorie Biobank (CKB).,BMJ open respiratory research,6,,Journal Article
25376674,2014,[Regional differences in patterns of alcohol consumption: findings from the China Kadoorie Biobank study on half a million people from 10 regions].,Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,,,"English Abstract;Journal Article;Research Support, Non-U.S. Gov't"
25135908,2014,Season and outdoor temperature in relation to detection and control of hypertension in a large rural Chinese population.,International journal of epidemiology,1;6,,"Journal Article;Research Support, Non-U.S. Gov't"
25106853,2014,Patterns and socio-demographic correlates of domain-specific physical activities and their associations with adiposity in the China Kadoorie Biobank study.,BMC public health,,,"Journal Article;Research Support, Non-U.S. Gov't"
24639443,2014,Temporal trends of main reproductive characteristics in ten urban and rural regions of China: the China Kadoorie biobank study of 300 000 women.,International journal of epidemiology,6;15,,"Journal Article;Research Support, Non-U.S. Gov't"
24603814,2014,"Prevalence and correlates of airflow obstruction in ∼317,000 never-smokers in China.",The European respiratory journal,6;8;13,,Journal Article
24461961,2014,Use of drug treatment for secondary prevention of cardiovascular disease in urban and rural communities of China: China Kadoorie Biobank Study of 0.5 million people.,International journal of cardiology,1;6;14,,"Journal Article;Research Support, Non-U.S. Gov't"
24344928,2014,Associations of blood glucose and prevalent diabetes with risk of cardiovascular disease in 500 000 adult Chinese: the China Kadoorie Biobank.,Diabetic medicine : a journal of the British Diabetic Association,1;14,,"Journal Article;Research Support, Non-U.S. Gov't"
24290039,2013,"Depression, anxiety, and prevalent diabetes in the Chinese population: findings from the China Kadoorie Biobank of 0.5 million people.",Journal of psychosomatic research,1;4,,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't"
24057999,2013,"Exhaled carbon monoxide and its associations with smoking, indoor household air pollution and chronic respiratory diseases among 512,000 Chinese adults.",International journal of epidemiology,4;19,,"Journal Article;Research Support, Non-U.S. Gov't"
23937832,2013,"[Seasonal variation of blood pressure and related factors in Chinese adults: a survey of over 50 000 people in Suzhou, China].",Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,1,,"English Abstract;Journal Article;Research Support, Non-U.S. Gov't"
23918852,2013,"Alcohol consumption in 0.5 million people from 10 diverse regions of China: prevalence, patterns and socio-demographic and health-related correlates.",International journal of epidemiology,,,"Journal Article;Research Support, Non-U.S. Gov't"
23364014,2013,"Physical activity and sedentary leisure time and their associations with BMI, waist circumference, and percentage body fat in 0.5 million adults: the China Kadoorie Biobank study.",The American journal of clinical nutrition,1;7,,"Journal Article;Research Support, Non-U.S. Gov't"
22688260,2012,Seasonal variation in blood pressure and its relationship with outdoor temperature in 10 diverse regions of China: the China Kadoorie Biobank.,Journal of hypertension,1;6,,"Journal Article;Research Support, Non-U.S. Gov't"
22613372,2012,[The China Kadoorie Biobank: related methodology and baseline characteristics of the participants].,Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,1,,"English Abstract;Journal Article;Research Support, Non-U.S. Gov't"
22158673,2011,"China Kadoorie Biobank of 0.5 million people: survey methods, baseline characteristics and long-term follow-up.",International journal of epidemiology,1,,"Journal Article;Research Support, Non-U.S. Gov't"
